103,2017-12-15 00:00:00,0,ALBATROS - 6344
104,2017-12-16 00:00:00,0,ALBATROS - 6344
105,2017-12-17 00:00:00,0,ALBATROS - 6344
106,2017-12-18 00:00:00,0,ALBATROS - 6344
107,2017-12-19 00:00:00,0,ALBATROS - 6344
108,2017-12-20 00:00:00,0,ALBATROS - 6344
109,2017-12-21 00:00:00,0,ALBATROS - 6344
110,2017-12-22 00:00:00,0,ALBATROS - 6344
111,2017-12-23 00:00:00,0,ALBATROS - 6344
112,2017-12-24 00:00:00,0,ALBATROS - 6344
113,2017-12-25 00:00:00,0,ALBATROS - 6344
114,2017-12-26 00:00:00,0,ALBATROS - 6344
115,2017-11-19 00:00:00,3927,Aava - 4759
116,2017-11-20 00:00:00,61,Aava - 4759
117,2017-11-21 00:00:00,4,Aava - 4759
118,2017-11-22 00:00:00,0,Aava - 4759
119,2017-11-23 00:00:00,0,Aava - 4759
120,2017-11-24 00:00:00,0,Aava - 4759
121,2017-11-25 00:00:00,1,Aava - 4759
122,2017-11-26 00:00:00,0,Aava - 4759
123,2017-11-27 00:00:00,0,Aava - 4759
124,2017-11-28 00:00:00,0,Aava - 4759
125,2017-11-29 00:00:00,0,Aava - 4759
126,2017-11-30 00:00:00,0,Aava - 4759
127,2017-12-01 00:00:00,0,Aava - 4759
128,2017-12-02 00:00:00,0,Aava - 4759
129,2017-12-03 00:00:00,0,Aava - 4759
130,2017-12-04 00:00:00,0,Aava - 4759
131,2017-12-05 00:00:00,0,Aava - 4759
132,2017-12-06 00:00:00,1,Aava - 4759
133,2017-12-07 00:00:00,0,Aava - 4759
134,2017-12-08 00:00:00,0,Aava - 4759
135,2017-12-09 00:00:00,0,Aava - 4759
136,2017-12-10 00:00:00,0,Aava - 4759
137,2017-12-11 00:00:00,1,Aava - 4759
138,2017-12-12 00:00:00,0,Aava - 4759
139,2017-12-13 00:00:00,0,Aava - 4759
140,2017-12-14 00:00:00,0,Aava - 4759
141,2017-12-15 00:00:00,0,Aava - 4759
142,2017-12-16 00:00:00,0,Aava - 4759
143,2017-12-17 00:00:00,2,Aava - 4759
144,2017-12-18 00:00:00,0,Aava - 4759
145,2017-12-19 00:00:00,0,Aava - 4759
146,2017-12-20 00:00:00,0,Aava - 4759
147,2017-12-21 00:00:00,0,Aava - 4759
148,2017-12-22 00:00:00,0,Aava - 4759
149,2017-12-23 00:00:00,0,Aava - 4759
150,2017-12-24 00:00:00,0,Aava - 4759
151,2017-12-25 00:00:00,0,Aava - 4759
152,2017-12-26 00:00:00,0,Aava - 4759
153,2017-11-19 00:00:00,2299,Adrienne - 50750
154,2017-11-20 00:00:00,7,Adrienne - 50750
155,2017-11-21 00:00:00,0,Adrienne - 50750
156,2017-11-22 00:00:00,0,Adrienne - 50750
157,2017-11-23 00:00:00,0,Adrienne - 50750
158,2017-11-24 00:00:00,0,Adrienne - 50750
159,2017-11-25 00:00:00,0,Adrienne - 50750
160,2017-11-26 00:00:00,1,Adrienne - 50750
161,2017-11-27 00:00:00,0,Adrienne - 50750
162,2017-11-28 00:00:00,0,Adrienne - 50750
163,2017-11-29 00:00:00,0,Adrienne - 50750
164,2017-11-30 00:00:00,0,Adrienne - 50750
165,2017-12-01 00:00:00,0,Adrienne - 50750
166,2017-12-02 00:00:00,0,Adrienne - 50750
167,2017-12-03 00:00:00,0,Adrienne - 50750
168,2017-12-04 00:00:00,0,Adrienne - 50750
169,2017-12-05 00:00:00,0,Adrienne - 50750
170,2017-12-06 00:00:00,0,Adrienne - 50750
171,2017-12-07 00:00:00,0,Adrienne - 50750
172,2017-12-08 00:00:00,1,Adrienne - 50750
173,2017-12-09 00:00:00,89,Adrienne - 50750
174,2017-12-10 00:00:00,219,Adrienne - 50750
175,2017-12-11 00:00:00,45,Adrienne - 50750
176,2017-12-12 00:00:00,0,Adrienne - 50750
177,2017-12-13 00:00:00,3,Adrienne - 50750
178,2017-12-14 00:00:00,0,Adrienne - 50750
179,2017-12-15 00:00:00,0,Adrienne - 50750
180,2017-12-16 00:00:00,0,Adrienne - 50750
181,2017-12-17 00:00:00,0,Adrienne - 50750
182,2017-12-18 00:00:00,0,Adrienne - 50750
183,2017-12-19 00:00:00,0,Adrienne - 50750
184,2017-11-19 00:00:00,4288,Aedis - 6243
185,2017-11-20 00:00:00,45,Aedis - 6243
186,2017-11-21 00:00:00,4,Aedis - 6243
187,2017-11-22 00:00:00,3,Aedis - 6243
188,2017-11-23 00:00:00,3,Aedis - 6243
189,2017-11-24 00:00:00,0,Aedis - 6243
190,2017-11-25 00:00:00,0,Aedis - 6243
191,2017-11-26 00:00:00,1,Aedis - 6243
192,2017-11-27 00:00:00,0,Aedis - 6243
193,2017-11-28 00:00:00,0,Aedis - 6243
194,2017-11-29 00:00:00,0,Aedis - 6243
195,2017-11-30 00:00:00,3,Aedis - 6243
196,2017-12-01 00:00:00,0,Aedis - 6243
197,2017-12-02 00:00:00,0,Aedis - 6243
198,2017-12-03 00:00:00,0,Aedis - 6243
199,2017-12-04 00:00:00,0,Aedis - 6243
200,2017-12-05 00:00:00,0,Aedis - 6243
201,2017-12-06 00:00:00,1,Aedis - 6243
202,2017-12-07 00:00:00,0,Aedis - 6243
203,2017-12-08 00:00:00,0,Aedis - 6243
204,2017-12-09 00:00:00,4,Aedis - 6243
205,2017-12-10 00:00:00,7,Aedis - 6243
206,2017-12-11 00:00:00,61,Aedis - 6243
207,2017-12-12 00:00:00,0,Aedis - 6243
208,2017-12-13 00:00:00,0,Aedis - 6243
209,2017-12-14 00:00:00,0,Aedis - 6243
210,2017-12-15 00:00:00,0,Aedis - 6243
211,2017-12-16 00:00:00,0,Aedis - 6243
212,2017-12-17 00:00:00,0,Aedis - 6243
213,2017-12-18 00:00:00,0,Aedis - 6243
214,2017-12-19 00:00:00,0,Aedis - 6243
215,2017-12-20 00:00:00,0,Aedis - 6243
216,2017-12-21 00:00:00,0,Aedis - 6243
217,2017-12-22 00:00:00,0,Aedis - 6243
218,2017-12-23 00:00:00,0,Aedis - 6243
219,2017-12-24 00:00:00,0,Aedis - 6243
220,2017-12-25 00:00:00,0,Aedis - 6243
221,2017-12-26 00:00:00,0,Aedis - 6243
222,2017-11-19 00:00:00,2283,Alamak - 5803
223,2017-11-20 00:00:00,9,Alamak - 5803
224,2017-11-21 00:00:00,1,Alamak - 5803
225,2017-11-22 00:00:00,0,Alamak - 5803
226,2017-11-23 00:00:00,0,Alamak - 5803
227,2017-11-24 00:00:00,0,Alamak - 5803
228,2017-11-25 00:00:00,0,Alamak - 5803
229,2017-11-26 00:00:00,0,Alamak - 5803
230,2017-11-27 00:00:00,0,Alamak - 5803
231,2017-11-28 00:00:00,0,Alamak - 5803
232,2017-11-29 00:00:00,0,Alamak - 5803
233,2017-11-30 00:00:00,0,Alamak - 5803
234,2017-12-01 00:00:00,0,Alamak - 5803
235,2017-12-02 00:00:00,0,Alamak - 5803
236,2017-12-03 00:00:00,0,Alamak - 5803
237,2017-12-04 00:00:00,0,Alamak - 5803
238,2017-12-05 00:00:00,0,Alamak - 5803
239,2017-12-06 00:00:00,0,Alamak - 5803
240,2017-12-07 00:00:00,0,Alamak - 5803
241,2017-12-08 00:00:00,0,Alamak - 5803
242,2017-12-09 00:00:00,54,Alamak - 5803
243,2017-12-10 00:00:00,39,Alamak - 5803
244,2017-12-11 00:00:00,0,Alamak - 5803
245,2017-12-12 00:00:00,0,Alamak - 5803
246,2017-12-13 00:00:00,0,Alamak - 5803
247,2017-12-14 00:00:00,0,Alamak - 5803
248,2017-12-15 00:00:00,0,Alamak - 5803
249,2017-12-16 00:00:00,0,Alamak - 5803
250,2017-12-17 00:00:00,0,Alamak - 5803
251,2017-12-18 00:00:00,0,Alamak - 5803
252,2017-12-19 00:00:00,0,Alamak - 5803
253,2017-12-20 00:00:00,0,Alamak - 5803
254,2017-12-21 00:00:00,0,Alamak - 5803
255,2017-12-22 00:00:00,0,Alamak - 5803
256,2017-12-23 00:00:00,0,Alamak - 5803
257,2017-12-24 00:00:00,0,Alamak - 5803
258,2017-12-25 00:00:00,0,Alamak - 5803
259,2017-12-26 00:00:00,0,Alamak - 5803
260,2017-11-19 00:00:00,4302,Albatros - 6188
261,2017-11-20 00:00:00,31,Albatros - 6188
262,2017-11-21 00:00:00,1,Albatros - 6188
263,2017-11-22 00:00:00,2,Albatros - 6188
264,2017-11-23 00:00:00,0,Albatros - 6188
265,2017-11-24 00:00:00,0,Albatros - 6188
266,2017-11-25 00:00:00,0,Albatros - 6188
267,2017-11-26 00:00:00,0,Albatros - 6188
268,2017-11-27 00:00:00,0,Albatros - 6188
269,2017-11-28 00:00:00,0,Albatros - 6188
270,2017-11-29 00:00:00,0,Albatros - 6188
271,2017-11-30 00:00:00,0,Albatros - 6188
272,2017-12-01 00:00:00,0,Albatros - 6188
273,2017-12-02 00:00:00,0,Albatros - 6188
274,2017-12-03 00:00:00,0,Albatros - 6188
275,2017-12-04 00:00:00,0,Albatros - 6188
276,2017-12-05 00:00:00,0,Albatros - 6188
277,2017-12-06 00:00:00,0,Albatros - 6188
278,2017-12-07 00:00:00,1,Albatros - 6188
279,2017-12-08 00:00:00,45,Albatros - 6188
280,2017-12-09 00:00:00,0,Albatros - 6188
281,2017-12-10 00:00:00,0,Albatros - 6188
282,2017-12-11 00:00:00,0,Albatros - 6188
283,2017-12-12 00:00:00,0,Albatros - 6188
284,2017-12-13 00:00:00,0,Albatros - 6188
285,2017-12-14 00:00:00,0,Albatros - 6188
286,2017-12-15 00:00:00,0,Albatros - 6188
287,2017-12-16 00:00:00,0,Albatros - 6188
288,2017-12-17 00:00:00,0,Albatros - 6188
289,2017-12-18 00:00:00,0,Albatros - 6188
290,2017-12-19 00:00:00,0,Albatros - 6188
291,2017-12-20 00:00:00,0,Albatros - 6188
292,2017-12-21 00:00:00,0,Albatros - 6188
293,2017-12-22 00:00:00,0,Albatros - 6188
294,2017-12-23 00:00:00,0,Albatros - 6188
295,2017-12-24 00:00:00,0,Albatros - 6188
296,2017-12-25 00:00:00,0,Albatros - 6188
297,2017-12-26 00:00:00,0,Albatros - 6188
298,2017-11-19 00:00:00,2123,Alice - 5433
299,2017-11-20 00:00:00,21,Alice - 5433
300,2017-11-21 00:00:00,3,Alice - 5433
301,2017-11-22 00:00:00,0,Alice - 5433
302,2017-11-23 00:00:00,3,Alice - 5433
303,2017-11-24 00:00:00,2,Alice - 5433
304,2017-11-25 00:00:00,0,Alice - 5433
305,2017-11-26 00:00:00,0,Alice - 5433
306,2017-11-27 00:00:00,1,Alice - 5433
307,2017-11-28 00:00:00,0,Alice - 5433
308,2017-11-29 00:00:00,0,Alice - 5433
309,2017-11-30 00:00:00,0,Alice - 5433
310,2017-12-01 00:00:00,0,Alice - 5433
311,2017-12-02 00:00:00,0,Alice - 5433
312,2017-12-03 00:00:00,0,Alice - 5433
313,2017-12-04 00:00:00,0,Alice - 5433
314,2017-12-05 00:00:00,0,Alice - 5433
315,2017-12-06 00:00:00,0,Alice - 5433
316,2017-12-07 00:00:00,0,Alice - 5433
317,2017-12-08 00:00:00,2,Alice - 5433
318,2017-12-09 00:00:00,8,Alice - 5433
319,2017-12-10 00:00:00,0,Alice - 5433
320,2017-12-11 00:00:00,0,Alice - 5433
321,2017-12-12 00:00:00,0,Alice - 5433
322,2017-12-13 00:00:00,0,Alice - 5433
323,2017-12-14 00:00:00,0,Alice - 5433
324,2017-12-15 00:00:00,0,Alice - 5433
325,2017-12-16 00:00:00,0,Alice - 5433
326,2017-12-17 00:00:00,0,Alice - 5433
327,2017-12-18 00:00:00,0,Alice - 5433
328,2017-12-19 00:00:00,0,Alice - 5433
329,2017-11-19 00:00:00,2041,Alicia - 6160
330,2017-11-20 00:00:00,6,Alicia - 6160
331,2017-11-21 00:00:00,3,Alicia - 6160
332,2017-11-22 00:00:00,0,Alicia - 6160
333,2017-11-23 00:00:00,1,Alicia - 6160
334,2017-11-24 00:00:00,1,Alicia - 6160
335,2017-11-25 00:00:00,0,Alicia - 6160
336,2017-11-26 00:00:00,0,Alicia - 6160
337,2017-11-27 00:00:00,0,Alicia - 6160
338,2017-11-28 00:00:00,0,Alicia - 6160
339,2017-11-29 00:00:00,0,Alicia - 6160
340,2017-11-30 00:00:00,0,Alicia - 6160
341,2017-12-01 00:00:00,0,Alicia - 6160
342,2017-12-02 00:00:00,0,Alicia - 6160
343,2017-12-03 00:00:00,0,Alicia - 6160
344,2017-12-04 00:00:00,0,Alicia - 6160
345,2017-12-05 00:00:00,0,Alicia - 6160
346,2017-12-06 00:00:00,0,Alicia - 6160
347,2017-12-07 00:00:00,0,Alicia - 6160
348,2017-12-08 00:00:00,0,Alicia - 6160
349,2017-12-09 00:00:00,0,Alicia - 6160
350,2017-12-10 00:00:00,0,Alicia - 6160
351,2017-12-11 00:00:00,0,Alicia - 6160
352,2017-12-12 00:00:00,0,Alicia - 6160
353,2017-12-13 00:00:00,0,Alicia - 6160
354,2017-12-14 00:00:00,0,Alicia - 6160
355,2017-12-15 00:00:00,0,Alicia - 6160
356,2017-12-16 00:00:00,33,Alicia - 6160
357,2017-12-17 00:00:00,0,Alicia - 6160
358,2017-12-18 00:00:00,0,Alicia - 6160
359,2017-12-19 00:00:00,0,Alicia - 6160
360,2017-11-19 00:00:00,4431,Aloha - 6172
361,2017-11-20 00:00:00,45,Aloha - 6172
362,2017-11-21 00:00:00,5,Aloha - 6172
363,2017-11-22 00:00:00,2,Aloha - 6172
364,2017-11-23 00:00:00,0,Aloha - 6172
365,2017-11-24 00:00:00,0,Aloha - 6172
366,2017-11-25 00:00:00,0,Aloha - 6172
367,2017-11-26 00:00:00,0,Aloha - 6172
368,2017-11-27 00:00:00,1,Aloha - 6172
